time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2102.46142578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598.1455078125,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2443.4658203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5258.58447265625,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,965.711364746093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935.99926757812,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1517.93115234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887.67407226562,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1560.85705566406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2936.01977539062,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1405.27197265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628.92211914062,0,0,0,0,0
9,624.560485839843,0,0,0,0,0,0,0,0,0,0,1030.7236328125,0,0,0,0,0,505.678192138671,0,0,0,0,0,0,0,0,0,0,1906.39526367187,0,0,0,0,0
10,734.632690429687,0,0,0,0,0,0,0,0,0,0,719.499755859375,0,0,0,0,0,916.677978515625,0,0,0,0,0,0,0,0,0,0,1330.2880859375,0,0,0,0,0
11,367.043365478515,0,0,0,0,0,0,0,0,0,0,1624.0849609375,0,0,0,0,0,417.615081787109,0,0,0,0,0,0,0,0,0,0,3018.53393554687,0,0,0,0,0
12,463.519836425781,0,0,0,0,0,0,0,0,0,0,1726.53430175781,0,0,0,0,0,492.19546508789,0,0,0,0,0,0,0,0,0,0,3539.00146484375,0,0,0,0,0
