time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1799.21118164062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2879.17602539062,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1972.248046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824.18994140625,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1245.97827148437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285.45458984375,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1229.01171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190.97827148437,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1036.6171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812.53820800781,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1593.51098632812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038.54711914062,0,0,0,0,0
9,1389.27880859375,0,0,0,0,0,0,0,0,0,0,768.070373535156,0,0,0,0,0,2291.08911132812,0,0,0,0,0,0,0,0,0,0,1438.33911132812,0,0,0,0,0
10,279.57974243164,0,0,0,0,0,0,0,0,0,0,1298.75219726562,0,0,0,0,0,419.253479003906,0,0,0,0,0,0,0,0,0,0,2375.05297851562,0,0,0,0,0
11,485.901245117187,0,0,0,0,0,0,0,0,0,0,991.988220214843,0,0,0,0,0,670.909973144531,0,0,0,0,0,0,0,0,0,0,1777.77526855468,0,0,0,0,0
12,359.014556884765,0,0,0,0,0,0,0,0,0,0,1276.31518554687,0,0,0,0,0,458.153381347656,0,0,0,0,0,0,0,0,0,0,2285.130859375,0,0,0,0,0
