time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1000.08673095703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220.13208007812,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2414.94482421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4898.18115234375,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2176.24169921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4739.51708984375,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1674.82873535156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3452.5068359375,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1454.4599609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2896.82470703125,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1540.88171386718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3045.34326171875,0,0,0,0,0
9,1321.35070800781,0,0,0,0,0,0,0,0,0,0,1804.22497558593,0,0,0,0,0,2100.37548828125,0,0,0,0,0,0,0,0,0,0,3861.3671875,0,0,0,0,0
10,769.450317382812,0,0,0,0,0,0,0,0,0,0,1889.73547363281,0,0,0,0,0,1117.76525878906,0,0,0,0,0,0,0,0,0,0,4245.7060546875,0,0,0,0,0
11,701.966979980468,0,0,0,0,0,0,0,0,0,0,620.474548339843,0,0,0,0,0,991.967651367187,0,0,0,0,0,0,0,0,0,0,1326.76049804687,0,0,0,0,0
12,476.50894165039,0,0,0,0,0,0,0,0,0,0,1030.6689453125,0,0,0,0,0,652.6064453125,0,0,0,0,0,0,0,0,0,0,2198.68237304687,0,0,0,0,0
