time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2335.08081054687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184.13916015625,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2488.890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5453.0537109375,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1440.61340332031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2903.77978515625,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1790.94104003906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3581.32446289062,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1662.47570800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352.82885742187,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1737.28698730468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650.54077148437,0,0,0,0,0
9,678.215454101562,0,0,0,0,0,0,0,0,0,0,1025.88903808593,0,0,0,0,0,597.894287109375,0,0,0,0,0,0,0,0,0,0,2087.18334960937,0,0,0,0,0
10,330.787384033203,0,0,0,0,0,0,0,0,0,0,1807.30444335937,0,0,0,0,0,260.725433349609,0,0,0,0,0,0,0,0,0,0,3747.81127929687,0,0,0,0,0
11,508.06753540039,0,0,0,0,0,0,0,0,0,0,1435.20324707031,0,0,0,0,0,478.791473388671,0,0,0,0,0,0,0,0,0,0,2894.04125976562,0,0,0,0,0
12,521.563354492187,0,0,0,0,0,0,0,0,0,0,718.626037597656,0,0,0,0,0,559.838684082031,0,0,0,0,0,0,0,0,0,0,1415.5126953125,0,0,0,0,0
