time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,969.878723144531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167.05639648437,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1425.359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2351.18115234375,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1984.82348632812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3980.189453125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1244.916015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348.04223632812,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1219.71887207031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231.3203125,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1063.87780761718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902.23474121093,0,0,0,0,0
9,588.822387695312,0,0,0,0,0,0,0,0,0,0,1125.21838378906,0,0,0,0,0,447.919647216796,0,0,0,0,0,0,0,0,0,0,1982.65783691406,0,0,0,0,0
10,703.271301269531,0,0,0,0,0,0,0,0,0,0,1628.107421875,0,0,0,0,0,840.033325195312,0,0,0,0,0,0,0,0,0,0,3204.03662109375,0,0,0,0,0
11,522.244262695312,0,0,0,0,0,0,0,0,0,0,1715.46435546875,0,0,0,0,0,584.957458496093,0,0,0,0,0,0,0,0,0,0,3630.26220703125,0,0,0,0,0
12,643.403381347656,0,0,0,0,0,0,0,0,0,0,1353.87023925781,0,0,0,0,0,850.890258789062,0,0,0,0,0,0,0,0,0,0,2762.63037109375,0,0,0,0,0
