time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1679.87036132812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610.87133789062,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2393.46533203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5006.197265625,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1756.59582519531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3542.123046875,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1765.61926269531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3651.40966796875,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,821.683410644531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643.38330078125,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1785.01672363281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3564.17651367187,0,0,0,0,0
9,1402.96069335937,0,0,0,0,0,0,0,0,0,0,1442.83605957031,0,0,0,0,0,2330.31518554687,0,0,0,0,0,0,0,0,0,0,2811.51147460937,0,0,0,0,0
10,795.206665039062,0,0,0,0,0,0,0,0,0,0,805.517883300781,0,0,0,0,0,1200.87060546875,0,0,0,0,0,0,0,0,0,0,1540.18347167968,0,0,0,0,0
11,435.927978515625,0,0,0,0,0,0,0,0,0,0,1256.28112792968,0,0,0,0,0,626.305969238281,0,0,0,0,0,0,0,0,0,0,2385.20434570312,0,0,0,0,0
12,798.052490234375,0,0,0,0,0,0,0,0,0,0,846.75537109375,0,0,0,0,0,1129.81921386718,0,0,0,0,0,0,0,0,0,0,1581.65832519531,0,0,0,0,0
