time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1090.19226074218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.51330566406,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2056.3388671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3918.0400390625,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1274.23205566406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302.248046875,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1372.70629882812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2489.48364257812,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,909.702819824218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625.49951171875,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,992.728271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731.29772949218,0,0,0,0,0
9,1518.42932128906,0,0,0,0,0,0,0,0,0,0,1429.55200195312,0,0,0,0,0,2982.23364257812,0,0,0,0,0,0,0,0,0,0,2656.66870117187,0,0,0,0,0
10,489.073181152343,0,0,0,0,0,0,0,0,0,0,774.212341308593,0,0,0,0,0,864.859436035156,0,0,0,0,0,0,0,0,0,0,1416.53955078125,0,0,0,0,0
11,660.788818359375,0,0,0,0,0,0,0,0,0,0,1509.62573242187,0,0,0,0,0,1059.14172363281,0,0,0,0,0,0,0,0,0,0,2846.09643554687,0,0,0,0,0
12,393.189270019531,0,0,0,0,0,0,0,0,0,0,1242.35009765625,0,0,0,0,0,591.134582519531,0,0,0,0,0,0,0,0,0,0,2301.27514648437,0,0,0,0,0
