time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1123.05981445312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444.96166992187,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2315.005859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4644.62548828125,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1075.1220703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.05249023437,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,885.793151855468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589.8291015625,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,728.935852050781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271.90979003906,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1887.16088867187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3529.19458007812,0,0,0,0,0
9,1250.11157226562,0,0,0,0,0,0,0,0,0,0,974.571838378906,0,0,0,0,0,1907.76721191406,0,0,0,0,0,0,0,0,0,0,1774.77905273437,0,0,0,0,0
10,825.743713378906,0,0,0,0,0,0,0,0,0,0,1070.32019042968,0,0,0,0,0,1234.45544433593,0,0,0,0,0,0,0,0,0,0,1919.75244140625,0,0,0,0,0
11,566.608520507812,0,0,0,0,0,0,0,0,0,0,1353.38708496093,0,0,0,0,0,792.64599609375,0,0,0,0,0,0,0,0,0,0,2416.52685546875,0,0,0,0,0
12,480.618347167968,0,0,0,0,0,0,0,0,0,0,988.639465332031,0,0,0,0,0,641.243896484375,0,0,0,0,0,0,0,0,0,0,1747.46325683593,0,0,0,0,0
