time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1294.28637695312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780.52551269531,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2375.90478515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4865.39794921875,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1184.17431640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245.52856445312,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1357.85974121093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481.177734375,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,2002.74035644531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4194.08740234375,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,687.527893066406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388.69921875,0,0,0,0,0
9,1206.53186035156,0,0,0,0,0,0,0,0,0,0,1722.65063476562,0,0,0,0,0,1793.57495117187,0,0,0,0,0,0,0,0,0,0,3388.33569335937,0,0,0,0,0
10,786.714172363281,0,0,0,0,0,0,0,0,0,0,1509.75805664062,0,0,0,0,0,1135.15490722656,0,0,0,0,0,0,0,0,0,0,2938.51806640625,0,0,0,0,0
11,732.471008300781,0,0,0,0,0,0,0,0,0,0,741.873596191406,0,0,0,0,0,1064.18054199218,0,0,0,0,0,0,0,0,0,0,1420.03479003906,0,0,0,0,0
12,469.107208251953,0,0,0,0,0,0,0,0,0,0,1485.43615722656,0,0,0,0,0,656.794006347656,0,0,0,0,0,0,0,0,0,0,2831.57275390625,0,0,0,0,0
