time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1287.49560546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766.73522949218,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2120.23022460937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4134.87255859375,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1032.43469238281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890.294921875,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1051.49365234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832.47204589843,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,902.93701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.3017578125,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1401.32250976562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398.96850585937,0,0,0,0,0
9,1192.63732910156,0,0,0,0,0,0,0,0,0,0,957.984680175781,0,0,0,0,0,1757.23205566406,0,0,0,0,0,0,0,0,0,0,1639.09411621093,0,0,0,0,0
10,471.50796508789,0,0,0,0,0,0,0,0,0,0,1506.74658203125,0,0,0,0,0,611.882446289062,0,0,0,0,0,0,0,0,0,0,2814.83642578125,0,0,0,0,0
11,573.875671386718,0,0,0,0,0,0,0,0,0,0,1603.37072753906,0,0,0,0,0,689.716552734375,0,0,0,0,0,0,0,0,0,0,3238.49169921875,0,0,0,0,0
12,386.44595336914,0,0,0,0,0,0,0,0,0,0,781.053588867187,0,0,0,0,0,441.159454345703,0,0,0,0,0,0,0,0,0,0,1532.32751464843,0,0,0,0,0
