time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2329.212890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4169.11376953125,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1473.439453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613.7939453125,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1184.83312988281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040.5439453125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1219.48522949218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104.85864257812,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1497.53955078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2830.5205078125,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,787.621154785156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458.53625488281,0,0,0,0,0
9,1042.04174804687,0,0,0,0,0,0,0,0,0,0,1653.24340820312,0,0,0,0,0,1383.46508789062,0,0,0,0,0,0,0,0,0,0,3208.53344726562,0,0,0,0,0
10,804.666687011718,0,0,0,0,0,0,0,0,0,0,1322.13146972656,0,0,0,0,0,1151.44177246093,0,0,0,0,0,0,0,0,0,0,2504.26831054687,0,0,0,0,0
11,315.273193359375,0,0,0,0,0,0,0,0,0,0,703.475402832031,0,0,0,0,0,426.18896484375,0,0,0,0,0,0,0,0,0,0,1317.88952636718,0,0,0,0,0
12,351.231323242187,0,0,0,0,0,0,0,0,0,0,1313.26196289062,0,0,0,0,0,456.805725097656,0,0,0,0,0,0,0,0,0,0,2425.705078125,0,0,0,0,0
