time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2399.82348632812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4350.62255859375,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2264.7275390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4871.09130859375,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2103.38916015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630.8017578125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,950.064331054687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981.36950683593,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,887.457580566406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821.7529296875,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1858.1455078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3666.88549804687,0,0,0,0,0
9,1012.79064941406,0,0,0,0,0,0,0,0,0,0,668.768859863281,0,0,0,0,0,1309.095703125,0,0,0,0,0,0,0,0,0,0,1275.99243164062,0,0,0,0,0
10,330.834564208984,0,0,0,0,0,0,0,0,0,0,1409.5732421875,0,0,0,0,0,381.660217285156,0,0,0,0,0,0,0,0,0,0,2654.80810546875,0,0,0,0,0
11,620.970336914062,0,0,0,0,0,0,0,0,0,0,689.822082519531,0,0,0,0,0,679.736328125,0,0,0,0,0,0,0,0,0,0,1273.78210449218,0,0,0,0,0
12,295.819732666015,0,0,0,0,0,0,0,0,0,0,1436.18273925781,0,0,0,0,0,311.222625732421,0,0,0,0,0,0,0,0,0,0,2613.69995117187,0,0,0,0,0
