time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1766.32336425781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804.68383789062,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1034.31127929687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585.01879882812,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1871.08825683593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3611.49267578125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1751.13793945312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561.30590820312,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,824.656005859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621.97351074218,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1767.3955078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518.47192382812,0,0,0,0,0
9,1267.56860351562,0,0,0,0,0,0,0,0,0,0,1474.55847167968,0,0,0,0,0,1954.24743652343,0,0,0,0,0,0,0,0,0,0,2886.97631835937,0,0,0,0,0
10,822.356506347656,0,0,0,0,0,0,0,0,0,0,1131.67907714843,0,0,0,0,0,1229.20556640625,0,0,0,0,0,0,0,0,0,0,2170.81762695312,0,0,0,0,0
11,348.692993164062,0,0,0,0,0,0,0,0,0,0,1829.064453125,0,0,0,0,0,497.317016601562,0,0,0,0,0,0,0,0,0,0,3888.43334960937,0,0,0,0,0
12,647.272521972656,0,0,0,0,0,0,0,0,0,0,1015.20983886718,0,0,0,0,0,869.598266601562,0,0,0,0,0,0,0,0,0,0,2071.93237304687,0,0,0,0,0
