time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2312.55786132812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4126.5986328125,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1472.27172851562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609.76293945312,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2503.95971679687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5675.1220703125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1858.09899902343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983.00146484375,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1009.28991699218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080.47802734375,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,685.074035644531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401.67309570312,0,0,0,0,0
9,1045.72534179687,0,0,0,0,0,0,0,0,0,0,1825.96899414062,0,0,0,0,0,1392.67712402343,0,0,0,0,0,0,0,0,0,0,3611.05200195312,0,0,0,0,0
10,707.585998535156,0,0,0,0,0,0,0,0,0,0,1783.48315429687,0,0,0,0,0,934.076354980468,0,0,0,0,0,0,0,0,0,0,3611.88110351562,0,0,0,0,0
11,716.69287109375,0,0,0,0,0,0,0,0,0,0,975.229431152343,0,0,0,0,0,1004.87933349609,0,0,0,0,0,0,0,0,0,0,1919.22875976562,0,0,0,0,0
12,556.164184570312,0,0,0,0,0,0,0,0,0,0,1197.03576660156,0,0,0,0,0,741.710144042968,0,0,0,0,0,0,0,0,0,0,2333.16748046875,0,0,0,0,0
