time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2533.19775390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700.38720703125,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2046.59448242187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4157.5107421875,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1059.70666503906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031.79309082031,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1105.53515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037.65747070312,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1879.5087890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3664.14306640625,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,786.576477050781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492.89379882812,0,0,0,0,0
9,932.016418457031,0,0,0,0,0,0,0,0,0,0,1505.23754882812,0,0,0,0,0,1117.90270996093,0,0,0,0,0,0,0,0,0,0,2805.2392578125,0,0,0,0,0
10,517.601440429687,0,0,0,0,0,0,0,0,0,0,911.441223144531,0,0,0,0,0,558.151489257812,0,0,0,0,0,0,0,0,0,0,1663.55041503906,0,0,0,0,0
11,793.770690917968,0,0,0,0,0,0,0,0,0,0,1322.41052246093,0,0,0,0,0,1127.93920898437,0,0,0,0,0,0,0,0,0,0,2391.1826171875,0,0,0,0,0
12,277.644622802734,0,0,0,0,0,0,0,0,0,0,1453.708984375,0,0,0,0,0,376.035919189453,0,0,0,0,0,0,0,0,0,0,2683.03491210937,0,0,0,0,0
