time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1732.31091308593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2727.83666992187,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1844.48681640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3468.83740234375,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,974.195617675781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.30249023437,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1236.39245605468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140.42578125,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1907.66369628906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881.041015625,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1334.7021484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596.54174804687,0,0,0,0,0
9,636.858581542968,0,0,0,0,0,0,0,0,0,0,1603.00231933593,0,0,0,0,0,526.236877441406,0,0,0,0,0,0,0,0,0,0,3218.24389648437,0,0,0,0,0
10,415.727813720703,0,0,0,0,0,0,0,0,0,0,1774.3291015625,0,0,0,0,0,334.480682373046,0,0,0,0,0,0,0,0,0,0,3825.76586914062,0,0,0,0,0
11,690.495483398437,0,0,0,0,0,0,0,0,0,0,1305.40209960937,0,0,0,0,0,866.299133300781,0,0,0,0,0,0,0,0,0,0,2706.09936523437,0,0,0,0,0
12,748.015258789062,0,0,0,0,0,0,0,0,0,0,906.1181640625,0,0,0,0,0,1096.55810546875,0,0,0,0,0,0,0,0,0,0,1833.5673828125,0,0,0,0,0
