time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1798.23400878906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876.95336914062,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2384.65991210937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5008.84716796875,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2623.61450195312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6285.65966796875,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1834.66345214843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4056.54125976562,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,2140.57446289062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4868.87353515625,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,688.668701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.74060058593,0,0,0,0,0
9,1229.43054199218,0,0,0,0,0,0,0,0,0,0,904.109313964843,0,0,0,0,0,1853.69873046875,0,0,0,0,0,0,0,0,0,0,1952.70068359375,0,0,0,0,0
10,373.841522216796,0,0,0,0,0,0,0,0,0,0,1256.47961425781,0,0,0,0,0,503.662292480468,0,0,0,0,0,0,0,0,0,0,2665.85888671875,0,0,0,0,0
11,730.004455566406,0,0,0,0,0,0,0,0,0,0,677.060302734375,0,0,0,0,0,922.580993652343,0,0,0,0,0,0,0,0,0,0,1405.54516601562,0,0,0,0,0
12,449.290283203125,0,0,0,0,0,0,0,0,0,0,1414.322265625,0,0,0,0,0,542.445617675781,0,0,0,0,0,0,0,0,0,0,2887.28686523437,0,0,0,0,0
