time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2204.0205078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3851.39306640625,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1398.10363769531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424.82055664062,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2634.85986328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6067.220703125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1330.58154296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800.13354492187,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1340.34423828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697.60717773437,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,920.427856445312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794.52038574218,0,0,0,0,0
9,783.402160644531,0,0,0,0,0,0,0,0,0,0,1832.89086914062,0,0,0,0,0,797.108825683593,0,0,0,0,0,0,0,0,0,0,3566.73217773437,0,0,0,0,0
10,598.449279785156,0,0,0,0,0,0,0,0,0,0,1897.08325195312,0,0,0,0,0,666.916809082031,0,0,0,0,0,0,0,0,0,0,3957.33081054687,0,0,0,0,0
11,782.006713867187,0,0,0,0,0,0,0,0,0,0,1196.95520019531,0,0,0,0,0,1129.50207519531,0,0,0,0,0,0,0,0,0,0,2432.86767578125,0,0,0,0,0
12,708.028564453125,0,0,0,0,0,0,0,0,0,0,1465.07592773437,0,0,0,0,0,1043.62133789062,0,0,0,0,0,0,0,0,0,0,2943.67260742187,0,0,0,0,0
