time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1424.82775878906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053.08422851562,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1656.61059570312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958.20190429687,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1687.68212890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3254.3271484375,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1545.06091308593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015.26245117187,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1965.6025390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4292.82861328125,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1209.61120605468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492.24365234375,0,0,0,0,0
9,1517.99438476562,0,0,0,0,0,0,0,0,0,0,1111.98327636718,0,0,0,0,0,2980.80737304687,0,0,0,0,0,0,0,0,0,0,2216.75341796875,0,0,0,0,0
10,534.01123046875,0,0,0,0,0,0,0,0,0,0,887.155700683593,0,0,0,0,0,943.271118164062,0,0,0,0,0,0,0,0,0,0,1730.91979980468,0,0,0,0,0
11,489.151000976562,0,0,0,0,0,0,0,0,0,0,1717.16027832031,0,0,0,0,0,793.053039550781,0,0,0,0,0,0,0,0,0,0,3315.33056640625,0,0,0,0,0
12,397.364990234375,0,0,0,0,0,0,0,0,0,0,1254.82055664062,0,0,0,0,0,603.800537109375,0,0,0,0,0,0,0,0,0,0,2371.29174804687,0,0,0,0,0
