time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1236.39562988281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664.22595214843,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2300.73193359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4632.43017578125,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2574.92309570312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6040.54638671875,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1516.05334472656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251.10815429687,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,719.824096679687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490.06774902343,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,2038.75866699218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4147.9951171875,0,0,0,0,0
9,674.810607910156,0,0,0,0,0,0,0,0,0,0,1789.35961914062,0,0,0,0,0,591.848449707031,0,0,0,0,0,0,0,0,0,0,3659.58056640625,0,0,0,0,0
10,510.154541015625,0,0,0,0,0,0,0,0,0,0,1174.57116699218,0,0,0,0,0,488.360748291015,0,0,0,0,0,0,0,0,0,0,2353.423828125,0,0,0,0,0
11,302.633026123046,0,0,0,0,0,0,0,0,0,0,1073.04553222656,0,0,0,0,0,270.181762695312,0,0,0,0,0,0,0,0,0,0,2123.89501953125,0,0,0,0,0
12,559.534423828125,0,0,0,0,0,0,0,0,0,0,1533.55444335937,0,0,0,0,0,595.738098144531,0,0,0,0,0,0,0,0,0,0,3003.23754882812,0,0,0,0,0
