time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1582.37463378906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396.74877929687,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1468.63659667968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525.47680664062,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1511.59899902343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.24780273437,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1311.70874023437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384.24536132812,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,894.248657226562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.86193847656,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1962.18579101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096.2939453125,0,0,0,0,0
9,1376.60400390625,0,0,0,0,0,0,0,0,0,0,1786.34606933593,0,0,0,0,0,2254.84912109375,0,0,0,0,0,0,0,0,0,0,3829.80834960937,0,0,0,0,0
10,577.726135253906,0,0,0,0,0,0,0,0,0,0,1962.11633300781,0,0,0,0,0,831.566955566406,0,0,0,0,0,0,0,0,0,0,4473.796875,0,0,0,0,0
11,596.634338378906,0,0,0,0,0,0,0,0,0,0,751.486938476562,0,0,0,0,0,791.218322753906,0,0,0,0,0,0,0,0,0,0,1627.830078125,0,0,0,0,0
12,394.973480224609,0,0,0,0,0,0,0,0,0,0,1281.69848632812,0,0,0,0,0,497.983703613281,0,0,0,0,0,0,0,0,0,0,2738.3671875,0,0,0,0,0
