time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1254.91845703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701.12536621093,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2456.07885742187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5092.1123046875,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1406.15856933593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701.00830078125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1190.11853027343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192.505859375,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,925.782043457031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669.90270996093,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1637.07592773437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3040.3017578125,0,0,0,0,0
9,1234.13354492187,0,0,0,0,0,0,0,0,0,0,1851.82934570312,0,0,0,0,0,1866.15063476562,0,0,0,0,0,0,0,0,0,0,3885.232421875,0,0,0,0,0
10,751.091674804687,0,0,0,0,0,0,0,0,0,0,1143.80737304687,0,0,0,0,0,1057.46801757812,0,0,0,0,0,0,0,0,0,0,2305.1494140625,0,0,0,0,0
11,542.299072265625,0,0,0,0,0,0,0,0,0,0,957.859313964843,0,0,0,0,0,717.188049316406,0,0,0,0,0,0,0,0,0,0,1889.80529785156,0,0,0,0,0
12,572.974304199218,0,0,0,0,0,0,0,0,0,0,720.046081542968,0,0,0,0,0,725.757690429687,0,0,0,0,0,0,0,0,0,0,1406.53125,0,0,0,0,0
