time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1338.2431640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870.72802734375,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,937.32080078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354.10876464843,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2008.54370117187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3943.34423828125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1353.98840332031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534.33081054687,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,825.757263183593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522.05297851562,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1612.94201660156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3078.15649414062,0,0,0,0,0
9,1580.3642578125,0,0,0,0,0,0,0,0,0,0,981.986938476562,0,0,0,0,0,3191.935546875,0,0,0,0,0,0,0,0,0,0,1822.48510742187,0,0,0,0,0
10,784.990112304687,0,0,0,0,0,0,0,0,0,0,1931.56701660156,0,0,0,0,0,1397.73803710937,0,0,0,0,0,0,0,0,0,0,4053.09594726562,0,0,0,0,0
11,328.66226196289,0,0,0,0,0,0,0,0,0,0,904.140747070312,0,0,0,0,0,555.206298828125,0,0,0,0,0,0,0,0,0,0,1811.75036621093,0,0,0,0,0
12,452.005859375,0,0,0,0,0,0,0,0,0,0,780.586730957031,0,0,0,0,0,733.99951171875,0,0,0,0,0,0,0,0,0,0,1544.89392089843,0,0,0,0,0
