time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,981.698303222656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.72082519531,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2397.8564453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4842.89453125,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2212.07275390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4846.27978515625,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1298.61584472656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2646.75122070312,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1921.31103515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3994.65234375,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1684.73791503906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478.40673828125,0,0,0,0,0
9,935.463684082031,0,0,0,0,0,0,0,0,0,0,1710.45690917968,0,0,0,0,0,1125.86926269531,0,0,0,0,0,0,0,0,0,0,3616.07934570312,0,0,0,0,0
10,806.3408203125,0,0,0,0,0,0,0,0,0,0,1849.12548828125,0,0,0,0,0,1141.70373535156,0,0,0,0,0,0,0,0,0,0,4105.40966796875,0,0,0,0,0
11,794.876220703125,0,0,0,0,0,0,0,0,0,0,629.531188964843,0,0,0,0,0,1208.46948242187,0,0,0,0,0,0,0,0,0,0,1335.23010253906,0,0,0,0,0
12,291.678344726562,0,0,0,0,0,0,0,0,0,0,969.920471191406,0,0,0,0,0,426.77017211914,0,0,0,0,0,0,0,0,0,0,2055.17333984375,0,0,0,0,0
