time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2287.357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062.34521484375,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1304.88952636718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214.95141601562,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1461.31945800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2635.22412109375,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1590.35070800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3078.72436523437,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1744.83654785156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612.72021484375,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1694.96166992187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3569.45141601562,0,0,0,0,0
9,1321.17407226562,0,0,0,0,0,0,0,0,0,0,1379.5712890625,0,0,0,0,0,2099.88818359375,0,0,0,0,0,0,0,0,0,0,2797.81640625,0,0,0,0,0
10,677.699279785156,0,0,0,0,0,0,0,0,0,0,1428.03259277343,0,0,0,0,0,962.065673828125,0,0,0,0,0,0,0,0,0,0,2846.04516601562,0,0,0,0,0
11,434.311065673828,0,0,0,0,0,0,0,0,0,0,954.454833984375,0,0,0,0,0,578.580993652343,0,0,0,0,0,0,0,0,0,0,1864.74877929687,0,0,0,0,0
12,399.068878173828,0,0,0,0,0,0,0,0,0,0,1442.3193359375,0,0,0,0,0,506.835784912109,0,0,0,0,0,0,0,0,0,0,2794.19311523437,0,0,0,0,0
