time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2443.61401367187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4464.154296875,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,925.643981933593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.43884277343,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2141.16845703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4271.8486328125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1262.0126953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2382.39111328125,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1716.95532226562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355.27075195312,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1613.75939941406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240.890625,0,0,0,0,0
9,690.688110351562,0,0,0,0,0,0,0,0,0,0,1915.07531738281,0,0,0,0,0,620.070739746093,0,0,0,0,0,0,0,0,0,0,4230.93310546875,0,0,0,0,0
10,456.254699707031,0,0,0,0,0,0,0,0,0,0,1211.38427734375,0,0,0,0,0,402.355377197265,0,0,0,0,0,0,0,0,0,0,2556.75512695312,0,0,0,0,0
11,491.534729003906,0,0,0,0,0,0,0,0,0,0,1634.63500976562,0,0,0,0,0,489.538024902343,0,0,0,0,0,0,0,0,0,0,3385.83081054687,0,0,0,0,0
12,292.28955078125,0,0,0,0,0,0,0,0,0,0,1466.705078125,0,0,0,0,0,276.960876464843,0,0,0,0,0,0,0,0,0,0,2982.76733398437,0,0,0,0,0
