time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1928.70190429687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3179.14111328125,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2374.25244140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5008.8134765625,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2596.982421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6204.626953125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,928.515930175781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043.33911132812,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1756.37939453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3711.45288085937,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1329.24560546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676.10668945312,0,0,0,0,0
9,1398.30603027343,0,0,0,0,0,0,0,0,0,0,1628.408203125,0,0,0,0,0,2316.830078125,0,0,0,0,0,0,0,0,0,0,3209.75,0,0,0,0,0
10,531.730895996093,0,0,0,0,0,0,0,0,0,0,1763.09985351562,0,0,0,0,0,776.832092285156,0,0,0,0,0,0,0,0,0,0,3522.85473632812,0,0,0,0,0
11,377.023406982421,0,0,0,0,0,0,0,0,0,0,1494.4267578125,0,0,0,0,0,511.961364746093,0,0,0,0,0,0,0,0,0,0,2968.47265625,0,0,0,0,0
12,743.563354492187,0,0,0,0,0,0,0,0,0,0,1521.91149902343,0,0,0,0,0,959.08154296875,0,0,0,0,0,0,0,0,0,0,3032.20239257812,0,0,0,0,0
