time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1644.04821777343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531.57177734375,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1662.603515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998.35864257812,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,966.190063476562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664.56091308593,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1258.54760742187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143.05053710937,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,2001.38500976562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4197.9873046875,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1666.03393554687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460.24145507812,0,0,0,0,0
9,1134.43383789062,0,0,0,0,0,0,0,0,0,0,1628.30651855468,0,0,0,0,0,1609.85290527343,0,0,0,0,0,0,0,0,0,0,3405.04418945312,0,0,0,0,0
10,311.933685302734,0,0,0,0,0,0,0,0,0,0,1145.84423828125,0,0,0,0,0,397.919403076171,0,0,0,0,0,0,0,0,0,0,2323.07543945312,0,0,0,0,0
11,332.601684570312,0,0,0,0,0,0,0,0,0,0,1400.5537109375,0,0,0,0,0,393.912170410156,0,0,0,0,0,0,0,0,0,0,2784.43701171875,0,0,0,0,0
12,411.580749511718,0,0,0,0,0,0,0,0,0,0,1331.951171875,0,0,0,0,0,447.24087524414,0,0,0,0,0,0,0,0,0,0,2602.15649414062,0,0,0,0,0
