time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1170.83203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536.00402832031,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1197.09228515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877.70361328125,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1001.69036865234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570.74401855468,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,655.781921386718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.07836914062,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,973.159484863281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504.94287109375,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1887.53955078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3784.29638671875,0,0,0,0,0
9,544.397521972656,0,0,0,0,0,0,0,0,0,0,1669.84692382812,0,0,0,0,0,380.309143066406,0,0,0,0,0,0,0,0,0,0,3444.74047851562,0,0,0,0,0
10,400.26284790039,0,0,0,0,0,0,0,0,0,0,753.799621582031,0,0,0,0,0,275.752197265625,0,0,0,0,0,0,0,0,0,0,1509.70104980468,0,0,0,0,0
11,564.331359863281,0,0,0,0,0,0,0,0,0,0,1312.57287597656,0,0,0,0,0,607.020080566406,0,0,0,0,0,0,0,0,0,0,2548.55419921875,0,0,0,0,0
12,536.057922363281,0,0,0,0,0,0,0,0,0,0,1281.03125,0,0,0,0,0,619.509887695312,0,0,0,0,0,0,0,0,0,0,2421.77075195312,0,0,0,0,0
