time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1185.9296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565.19665527343,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2039.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3894.20361328125,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2816.75561523437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6797.4453125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1014.33959960937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222.38745117187,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1620.16418457031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3379.50927734375,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,936.191162109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.79187011718,0,0,0,0,0
9,1566.05200195312,0,0,0,0,0,0,0,0,0,0,1592.0224609375,0,0,0,0,0,3141.55834960937,0,0,0,0,0,0,0,0,0,0,3072.24072265625,0,0,0,0,0
10,828.689453125,0,0,0,0,0,0,0,0,0,0,1754.21325683593,0,0,0,0,0,1474.53088378906,0,0,0,0,0,0,0,0,0,0,3412.78002929687,0,0,0,0,0
11,665.362487792968,0,0,0,0,0,0,0,0,0,0,1409.35705566406,0,0,0,0,0,1095.09704589843,0,0,0,0,0,0,0,0,0,0,2717.04052734375,0,0,0,0,0
12,693.323364257812,0,0,0,0,0,0,0,0,0,0,1918.06872558593,0,0,0,0,0,1077.64978027343,0,0,0,0,0,0,0,0,0,0,4017.31591796875,0,0,0,0,0
