time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1578.09594726562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387.49438476562,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,943.557983398437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384.24951171875,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1630.03161621093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961.76904296875,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1161.14147949218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034.61499023437,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,965.76220703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655.03857421875,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1534.3603515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905.04443359375,0,0,0,0,0
9,812.316711425781,0,0,0,0,0,0,0,0,0,0,1158.75793457031,0,0,0,0,0,856.008972167968,0,0,0,0,0,0,0,0,0,0,2130.49536132812,0,0,0,0,0
10,796.534973144531,0,0,0,0,0,0,0,0,0,0,1208.65783691406,0,0,0,0,0,1099.57861328125,0,0,0,0,0,0,0,0,0,0,2205.802734375,0,0,0,0,0
11,358.01382446289,0,0,0,0,0,0,0,0,0,0,1284.42858886718,0,0,0,0,0,456.746459960937,0,0,0,0,0,0,0,0,0,0,2420.80810546875,0,0,0,0,0
12,576.984741210937,0,0,0,0,0,0,0,0,0,0,907.666442871093,0,0,0,0,0,688.998474121093,0,0,0,0,0,0,0,0,0,0,1682.61181640625,0,0,0,0,0
