time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2059.38012695312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492.537109375,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2457.43383789062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5291.44482421875,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2550.53149414062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071.18017578125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1018.07189941406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236.12255859375,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,2145.12451171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4595.9697265625,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1568.31628417968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3224.31103515625,0,0,0,0,0
9,648.381591796875,0,0,0,0,0,0,0,0,0,0,862.497131347656,0,0,0,0,0,545.811279296875,0,0,0,0,0,0,0,0,0,0,1724.24157714843,0,0,0,0,0
10,600.01904296875,0,0,0,0,0,0,0,0,0,0,1892.84851074218,0,0,0,0,0,645.865417480468,0,0,0,0,0,0,0,0,0,0,3798.44360351562,0,0,0,0,0
11,273.250549316406,0,0,0,0,0,0,0,0,0,0,1271.24865722656,0,0,0,0,0,273.526763916015,0,0,0,0,0,0,0,0,0,0,2489.20434570312,0,0,0,0,0
12,730.65869140625,0,0,0,0,0,0,0,0,0,0,1287.37634277343,0,0,0,0,0,945.417785644531,0,0,0,0,0,0,0,0,0,0,2490.763671875,0,0,0,0,0
