time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1689.53833007812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632.29467773437,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2086.44702148437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4118.912109375,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2015.71887207031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4265.49658203125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,795.389587402343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.05297851562,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,791.369750976562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574.26770019531,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1219.44470214843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305.13037109375,0,0,0,0,0
9,949.615173339843,0,0,0,0,0,0,0,0,0,0,1391.3974609375,0,0,0,0,0,1158.79248046875,0,0,0,0,0,0,0,0,0,0,2533.66528320312,0,0,0,0,0
10,540.512268066406,0,0,0,0,0,0,0,0,0,0,812.254455566406,0,0,0,0,0,594.897033691406,0,0,0,0,0,0,0,0,0,0,1449.63732910156,0,0,0,0,0
11,454.272033691406,0,0,0,0,0,0,0,0,0,0,1622.91564941406,0,0,0,0,0,470.515625,0,0,0,0,0,0,0,0,0,0,2923.4384765625,0,0,0,0,0
12,505.144439697265,0,0,0,0,0,0,0,0,0,0,1629.2333984375,0,0,0,0,0,531.115966796875,0,0,0,0,0,0,0,0,0,0,3173.31689453125,0,0,0,0,0
