time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2534.88134765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4705.01611328125,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1688.38122558593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3169.89770507812,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2169.90893554687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4696.7265625,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1880.64135742187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4034.6318359375,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1717.02612304687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610.35400390625,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1892.85961914062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4188.8505859375,0,0,0,0,0
9,865.716430664062,0,0,0,0,0,0,0,0,0,0,1223.46545410156,0,0,0,0,0,969.418090820312,0,0,0,0,0,0,0,0,0,0,2593.36401367187,0,0,0,0,0
10,482.444274902343,0,0,0,0,0,0,0,0,0,0,1693.07666015625,0,0,0,0,0,486.507873535156,0,0,0,0,0,0,0,0,0,0,3525.8671875,0,0,0,0,0
11,760.371948242187,0,0,0,0,0,0,0,0,0,0,1043.17260742187,0,0,0,0,0,1043.68017578125,0,0,0,0,0,0,0,0,0,0,2109.6962890625,0,0,0,0,0
12,545.576232910156,0,0,0,0,0,0,0,0,0,0,1289.70727539062,0,0,0,0,0,699.012329101562,0,0,0,0,0,0,0,0,0,0,2579.8486328125,0,0,0,0,0
