time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1344.32946777343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883.34497070312,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2036.37963867187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916.482421875,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1765.58264160156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3524.89672851562,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,759.010681152343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470.44982910156,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1239.95153808593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291.83837890625,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1991.685546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4118.4013671875,0,0,0,0,0
9,1319.87756347656,0,0,0,0,0,0,0,0,0,0,1924.41137695312,0,0,0,0,0,2096.23461914062,0,0,0,0,0,0,0,0,0,0,4193.6318359375,0,0,0,0,0
10,790.024719238281,0,0,0,0,0,0,0,0,0,0,1564.27954101562,0,0,0,0,0,1160.49365234375,0,0,0,0,0,0,0,0,0,0,3280.21801757812,0,0,0,0,0
11,281.580261230468,0,0,0,0,0,0,0,0,0,0,1314.36340332031,0,0,0,0,0,397.661407470703,0,0,0,0,0,0,0,0,0,0,2680.68920898437,0,0,0,0,0
12,448.522857666015,0,0,0,0,0,0,0,0,0,0,774.325073242187,0,0,0,0,0,613.536437988281,0,0,0,0,0,0,0,0,0,0,1546.30651855468,0,0,0,0,0
