time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1944.06982421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215.447265625,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1224.666015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007.35424804687,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1812.39599609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3516.65600585937,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,805.523864746093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512.85498046875,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1431.40869140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2579.48095703125,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,844.161010742187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.00244140625,0,0,0,0,0
9,1418.77416992187,0,0,0,0,0,0,0,0,0,0,738.124633789062,0,0,0,0,0,2376.00756835937,0,0,0,0,0,0,0,0,0,0,1299.02893066406,0,0,0,0,0
10,383.26220703125,0,0,0,0,0,0,0,0,0,0,1596.8662109375,0,0,0,0,0,576.728515625,0,0,0,0,0,0,0,0,0,0,2916.59033203125,0,0,0,0,0
11,320.02212524414,0,0,0,0,0,0,0,0,0,0,1071.62866210937,0,0,0,0,0,452.249450683593,0,0,0,0,0,0,0,0,0,0,1909.53344726562,0,0,0,0,0
12,797.195007324218,0,0,0,0,0,0,0,0,0,0,1452.81481933593,0,0,0,0,0,1035.38146972656,0,0,0,0,0,0,0,0,0,0,2725.07299804687,0,0,0,0,0
