time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1013.17645263671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243.39831542968,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1107.56115722656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669.16149902343,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2578.33740234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5646.068359375,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1442.85498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901.232421875,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,886.152160644531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726.06579589843,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1554.69543457031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2942.3798828125,0,0,0,0,0
9,543.089233398437,0,0,0,0,0,0,0,0,0,0,1771.78186035156,0,0,0,0,0,378.389404296875,0,0,0,0,0,0,0,0,0,0,3578.32104492187,0,0,0,0,0
10,451.529876708984,0,0,0,0,0,0,0,0,0,0,1425.58911132812,0,0,0,0,0,373.7705078125,0,0,0,0,0,0,0,0,0,0,2820.5283203125,0,0,0,0,0
11,768.824401855468,0,0,0,0,0,0,0,0,0,0,1364.96447753906,0,0,0,0,0,1046.736328125,0,0,0,0,0,0,0,0,0,0,2666.09326171875,0,0,0,0,0
12,594.878540039062,0,0,0,0,0,0,0,0,0,0,1357.09191894531,0,0,0,0,0,770.123962402343,0,0,0,0,0,0,0,0,0,0,2636.142578125,0,0,0,0,0
