time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1707.91540527343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673.19287109375,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2082.54614257812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4111.828125,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2824.05249023437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6907.90234375,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1273.30834960937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2817.40356445312,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,2080.71850585937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4483.45751953125,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,874.611267089843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804.560546875,0,0,0,0,0
9,1343.97973632812,0,0,0,0,0,0,0,0,0,0,1503.72180175781,0,0,0,0,0,2427.61083984375,0,0,0,0,0,0,0,0,0,0,3055.59741210937,0,0,0,0,0
10,502.455413818359,0,0,0,0,0,0,0,0,0,0,993.005004882812,0,0,0,0,0,810.911193847656,0,0,0,0,0,0,0,0,0,0,1961.814453125,0,0,0,0,0
11,737.038879394531,0,0,0,0,0,0,0,0,0,0,1136.33349609375,0,0,0,0,0,1087.5263671875,0,0,0,0,0,0,0,0,0,0,2209.54858398437,0,0,0,0,0
12,616.22314453125,0,0,0,0,0,0,0,0,0,0,643.308654785156,0,0,0,0,0,857.468688964843,0,0,0,0,0,0,0,0,0,0,1231.13061523437,0,0,0,0,0
