time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1275.34741210937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742.16345214843,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1881.63854980468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499.44287109375,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1985.24487304687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115.5234375,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1692.43981933593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3457.12890625,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1265.25695800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482.36987304687,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,817.086303710937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573.7802734375,0,0,0,0,0
9,1414.84692382812,0,0,0,0,0,0,0,0,0,0,1205.48889160156,0,0,0,0,0,2364.59692382812,0,0,0,0,0,0,0,0,0,0,2261.6435546875,0,0,0,0,0
10,376.755432128906,0,0,0,0,0,0,0,0,0,0,671.953002929687,0,0,0,0,0,566.21630859375,0,0,0,0,0,0,0,0,0,0,1247.88977050781,0,0,0,0,0
11,353.568328857421,0,0,0,0,0,0,0,0,0,0,618.576538085937,0,0,0,0,0,496.576995849609,0,0,0,0,0,0,0,0,0,0,1144.38647460937,0,0,0,0,0
12,366.60595703125,0,0,0,0,0,0,0,0,0,0,1298.28234863281,0,0,0,0,0,480.09146118164,0,0,0,0,0,0,0,0,0,0,2313.12524414062,0,0,0,0,0
