time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1789.97180175781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858.1845703125,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1602.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869.08203125,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1915.78967285156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3890.17895507812,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1428.20068359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2764.4443359375,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,2126.06616210937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4756.84033203125,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,908.702453613281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917.87341308593,0,0,0,0,0
9,1345.6220703125,0,0,0,0,0,0,0,0,0,0,1235.23046875,0,0,0,0,0,2432.68237304687,0,0,0,0,0,0,0,0,0,0,2531.82495117187,0,0,0,0,0
10,526.14208984375,0,0,0,0,0,0,0,0,0,0,1076.63024902343,0,0,0,0,0,849.141052246093,0,0,0,0,0,0,0,0,0,0,2138.94799804687,0,0,0,0,0
11,617.702941894531,0,0,0,0,0,0,0,0,0,0,1790.02185058593,0,0,0,0,0,907.210327148437,0,0,0,0,0,0,0,0,0,0,3524.51171875,0,0,0,0,0
12,593.415588378906,0,0,0,0,0,0,0,0,0,0,1340.36962890625,0,0,0,0,0,814.551147460937,0,0,0,0,0,0,0,0,0,0,2581.93310546875,0,0,0,0,0
