time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1841.70349121093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2976.42651367187,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2240.78881835937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4593.9375,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1005.82067871093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934.94702148437,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1553.21374511718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877.32421875,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,914.748291015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661.41064453125,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1999.01623535156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092.03247070312,0,0,0,0,0
9,1314.19213867187,0,0,0,0,0,0,0,0,0,0,1881.69897460937,0,0,0,0,0,2080.67529296875,0,0,0,0,0,0,0,0,0,0,4055.0224609375,0,0,0,0,0
10,625.771545410156,0,0,0,0,0,0,0,0,0,0,1473.75012207031,0,0,0,0,0,876.226928710937,0,0,0,0,0,0,0,0,0,0,3060.0986328125,0,0,0,0,0
11,521.428344726562,0,0,0,0,0,0,0,0,0,0,801.374694824218,0,0,0,0,0,674.245361328125,0,0,0,0,0,0,0,0,0,0,1620.21740722656,0,0,0,0,0
12,371.296783447265,0,0,0,0,0,0,0,0,0,0,704.725158691406,0,0,0,0,0,456.73208618164,0,0,0,0,0,0,0,0,0,0,1419.72204589843,0,0,0,0,0
