time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2212.09033203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871.71606445312,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1977.31420898437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3912.58520507812,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1586.8837890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060.08959960937,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1843.18054199218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3849.654296875,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1889.05163574218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113.8056640625,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1371.71105957031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846.37255859375,0,0,0,0,0
9,620.659851074218,0,0,0,0,0,0,0,0,0,0,1630.32006835937,0,0,0,0,0,499.228057861328,0,0,0,0,0,0,0,0,0,0,3334.8349609375,0,0,0,0,0
10,636.487121582031,0,0,0,0,0,0,0,0,0,0,1208.60083007812,0,0,0,0,0,710.953369140625,0,0,0,0,0,0,0,0,0,0,2414.52124023437,0,0,0,0,0
11,428.058807373046,0,0,0,0,0,0,0,0,0,0,1231.04797363281,0,0,0,0,0,438.446838378906,0,0,0,0,0,0,0,0,0,0,2421.5869140625,0,0,0,0,0
12,721.063293457031,0,0,0,0,0,0,0,0,0,0,1876.43884277343,0,0,0,0,0,980.582763671875,0,0,0,0,0,0,0,0,0,0,4006.2109375,0,0,0,0,0
