time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1416.05932617187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034.33837890625,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1744.08361816406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172.38940429687,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2356.73461914062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211.443359375,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1925.7607421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4180.5263671875,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,2062.62548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4697.39892578125,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,734.958679199218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586.30297851562,0,0,0,0,0
9,969.023986816406,0,0,0,0,0,0,0,0,0,0,1061.92333984375,0,0,0,0,0,1204.79528808593,0,0,0,0,0,0,0,0,0,0,2265.26513671875,0,0,0,0,0
10,760.3271484375,0,0,0,0,0,0,0,0,0,0,1335.67834472656,0,0,0,0,0,1041.83898925781,0,0,0,0,0,0,0,0,0,0,2767.0400390625,0,0,0,0,0
11,281.26220703125,0,0,0,0,0,0,0,0,0,0,1688.79821777343,0,0,0,0,0,363.547149658203,0,0,0,0,0,0,0,0,0,0,3384.48901367187,0,0,0,0,0
12,331.526885986328,0,0,0,0,0,0,0,0,0,0,1914.75866699218,0,0,0,0,0,412.627655029296,0,0,0,0,0,0,0,0,0,0,4014.4150390625,0,0,0,0,0
