time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1015.93780517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248.32702636718,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1757.54675292968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3145.19580078125,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1009.03820800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707.30285644531,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1768.62963867187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425.89453125,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,870.632873535156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634.65185546875,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1355.21313476562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457.33862304687,0,0,0,0,0
9,675.155578613281,0,0,0,0,0,0,0,0,0,0,1820.98352050781,0,0,0,0,0,592.459350585937,0,0,0,0,0,0,0,0,0,0,3769.0869140625,0,0,0,0,0
10,626.085693359375,0,0,0,0,0,0,0,0,0,0,1744.03210449218,0,0,0,0,0,701.726745605468,0,0,0,0,0,0,0,0,0,0,3727.0810546875,0,0,0,0,0
11,683.765014648437,0,0,0,0,0,0,0,0,0,0,1526.00939941406,0,0,0,0,0,911.825927734375,0,0,0,0,0,0,0,0,0,0,3171.98193359375,0,0,0,0,0
12,420.450714111328,0,0,0,0,0,0,0,0,0,0,1429.81176757812,0,0,0,0,0,523.364135742187,0,0,0,0,0,0,0,0,0,0,2917.46948242187,0,0,0,0,0
