time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1391.26574707031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981.6708984375,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1269.05004882812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053.91870117187,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1382.99279785156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429.79174804687,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,716.583190917968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.470703125,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1940.64282226562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3873.92041015625,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1770.42346191406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689.67626953125,0,0,0,0,0
9,723.895446777343,0,0,0,0,0,0,0,0,0,0,997.454284667968,0,0,0,0,0,681.474060058593,0,0,0,0,0,0,0,0,0,0,1993.74340820312,0,0,0,0,0
10,563.660705566406,0,0,0,0,0,0,0,0,0,0,863.915710449218,0,0,0,0,0,505.702758789062,0,0,0,0,0,0,0,0,0,0,1700.12292480468,0,0,0,0,0
11,784.462707519531,0,0,0,0,0,0,0,0,0,0,777.912170410156,0,0,0,0,0,1157.90954589843,0,0,0,0,0,0,0,0,0,0,1511.24743652343,0,0,0,0,0
12,586.509338378906,0,0,0,0,0,0,0,0,0,0,1425.56921386718,0,0,0,0,0,801.201782226562,0,0,0,0,0,0,0,0,0,0,2670.53369140625,0,0,0,0,0
