time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1394.14562988281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.76232910156,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1173.72839355468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848.47802734375,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1410.15893554687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476.64575195312,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1496.29565429687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809.13208007812,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,989.602600097656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803.15478515625,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1757.82299804687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3547.7431640625,0,0,0,0,0
9,1403.52587890625,0,0,0,0,0,0,0,0,0,0,1496.56384277343,0,0,0,0,0,2331.94360351562,0,0,0,0,0,0,0,0,0,0,2991.17016601562,0,0,0,0,0
10,582.991088867187,0,0,0,0,0,0,0,0,0,0,1262.51477050781,0,0,0,0,0,851.24365234375,0,0,0,0,0,0,0,0,0,0,2456.96337890625,0,0,0,0,0
11,699.533630371093,0,0,0,0,0,0,0,0,0,0,1224.22912597656,0,0,0,0,0,961.54931640625,0,0,0,0,0,0,0,0,0,0,2338.95092773437,0,0,0,0,0
12,588.381469726562,0,0,0,0,0,0,0,0,0,0,1755.72912597656,0,0,0,0,0,776.454772949218,0,0,0,0,0,0,0,0,0,0,3743.77734375,0,0,0,0,0
