time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1401.19702148437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.70690917968,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,848.202331542968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183.70642089843,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1864.9765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531.96704101562,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1472.09436035156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790.07739257812,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1350.71447753906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538.703125,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,956.510864257812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762.55395507812,0,0,0,0,0
9,1438.66015625,0,0,0,0,0,0,0,0,0,0,1257.31030273437,0,0,0,0,0,2433.62866210937,0,0,0,0,0,0,0,0,0,0,2269.41088867187,0,0,0,0,0
10,277.233154296875,0,0,0,0,0,0,0,0,0,0,1295.76281738281,0,0,0,0,0,426.856353759765,0,0,0,0,0,0,0,0,0,0,2412.93505859375,0,0,0,0,0
11,432.344970703125,0,0,0,0,0,0,0,0,0,0,701.0888671875,0,0,0,0,0,620.916381835937,0,0,0,0,0,0,0,0,0,0,1293.50549316406,0,0,0,0,0
12,382.231018066406,0,0,0,0,0,0,0,0,0,0,1917.14636230468,0,0,0,0,0,506.539581298828,0,0,0,0,0,0,0,0,0,0,4023.67700195312,0,0,0,0,0
