time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1223.61120605468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638.92993164062,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1870.51599121093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462.873046875,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1940.89489746093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3981.37768554687,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1044.44274902343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.796875,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1009.26556396484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1892.70336914062,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1143.06494140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061.97143554687,0,0,0,0,0
9,1082.43041992187,0,0,0,0,0,0,0,0,0,0,1384.50524902343,0,0,0,0,0,1480.93481445312,0,0,0,0,0,0,0,0,0,0,2476.43041992187,0,0,0,0,0
10,806.654907226562,0,0,0,0,0,0,0,0,0,0,1121.11584472656,0,0,0,0,0,1162.25415039062,0,0,0,0,0,0,0,0,0,0,1982.94702148437,0,0,0,0,0
11,649.853576660156,0,0,0,0,0,0,0,0,0,0,1102.34460449218,0,0,0,0,0,885.243713378906,0,0,0,0,0,0,0,0,0,0,1937.52758789062,0,0,0,0,0
12,610.520141601562,0,0,0,0,0,0,0,0,0,0,1780.51306152343,0,0,0,0,0,811.993469238281,0,0,0,0,0,0,0,0,0,0,3638.57836914062,0,0,0,0,0
