time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2068.21362304687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514.09887695312,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1743.25109863281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3256.80712890625,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1499.20275878906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803.2109375,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1064.40515136718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931.43981933593,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1780.97473144531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3567.51440429687,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1573.07556152343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3161.7177734375,0,0,0,0,0
9,1299.99841308593,0,0,0,0,0,0,0,0,0,0,869.285583496093,0,0,0,0,0,2041.85070800781,0,0,0,0,0,0,0,0,0,0,1699.77062988281,0,0,0,0,0
10,752.913635253906,0,0,0,0,0,0,0,0,0,0,1707.720703125,0,0,0,0,0,1078.30310058593,0,0,0,0,0,0,0,0,0,0,3429.6298828125,0,0,0,0,0
11,509.002685546875,0,0,0,0,0,0,0,0,0,0,666.777648925781,0,0,0,0,0,687.28857421875,0,0,0,0,0,0,0,0,0,0,1299.11242675781,0,0,0,0,0
12,341.568206787109,0,0,0,0,0,0,0,0,0,0,701.635620117187,0,0,0,0,0,444.860534667968,0,0,0,0,0,0,0,0,0,0,1371.01428222656,0,0,0,0,0
