time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1967.28491210937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270.57055664062,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1709.04748535156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3156.67895507812,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1800.48486328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600.41333007812,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,782.031921386718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513.81958007812,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1666.76477050781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3159.01049804687,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1529.4453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2965.95239257812,0,0,0,0,0
9,1119.00122070312,0,0,0,0,0,0,0,0,0,0,945.500732421875,0,0,0,0,0,1571.14208984375,0,0,0,0,0,0,0,0,0,0,1789.05139160156,0,0,0,0,0
10,634.340393066406,0,0,0,0,0,0,0,0,0,0,711.381408691406,0,0,0,0,0,803.501708984375,0,0,0,0,0,0,0,0,0,0,1343.81201171875,0,0,0,0,0
11,717.865356445312,0,0,0,0,0,0,0,0,0,0,1654.17639160156,0,0,0,0,0,987.223937988281,0,0,0,0,0,0,0,0,0,0,3137.50927734375,0,0,0,0,0
12,741.991394042968,0,0,0,0,0,0,0,0,0,0,1583.84350585937,0,0,0,0,0,1100.419921875,0,0,0,0,0,0,0,0,0,0,3151.091796875,0,0,0,0,0
