time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,1800.98962402343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883.2216796875,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2003.17211914062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3909.720703125,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1150.52807617187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118.97631835937,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1660.70556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3179.27612304687,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1103.78259277343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048.16918945312,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,980.609680175781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787.0771484375,0,0,0,0,0
9,899.038818359375,0,0,0,0,0,0,0,0,0,0,1808.62622070312,0,0,0,0,0,1043.06872558593,0,0,0,0,0,0,0,0,0,0,3625.189453125,0,0,0,0,0
10,461.831878662109,0,0,0,0,0,0,0,0,0,0,691.284240722656,0,0,0,0,0,477.820495605468,0,0,0,0,0,0,0,0,0,0,1343.92700195312,0,0,0,0,0
11,617.123840332031,0,0,0,0,0,0,0,0,0,0,1247.08410644531,0,0,0,0,0,720.756103515625,0,0,0,0,0,0,0,0,0,0,2379.96533203125,0,0,0,0,0
12,604.782531738281,0,0,0,0,0,0,0,0,0,0,1100.537109375,0,0,0,0,0,751.400085449218,0,0,0,0,0,0,0,0,0,0,2051.18505859375,0,0,0,0,0
