time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2178.71337890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787.79321289062,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2511.15258789062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5486.611328125,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2306.51977539062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5263.8056640625,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,882.831298828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889.29870605468,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,941.652038574218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977.62280273437,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1812.87536621093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641.994140625,0,0,0,0,0
9,895.215698242187,0,0,0,0,0,0,0,0,0,0,1561.39331054687,0,0,0,0,0,1034.37036132812,0,0,0,0,0,0,0,0,0,0,3030.72241210937,0,0,0,0,0
10,387.432830810546,0,0,0,0,0,0,0,0,0,0,1470.35729980468,0,0,0,0,0,395.740570068359,0,0,0,0,0,0,0,0,0,0,2812.15405273437,0,0,0,0,0
11,774.810852050781,0,0,0,0,0,0,0,0,0,0,709.367370605468,0,0,0,0,0,1028.69213867187,0,0,0,0,0,0,0,0,0,0,1332.06213378906,0,0,0,0,0
12,399.40689086914,0,0,0,0,0,0,0,0,0,0,1185.6328125,0,0,0,0,0,498.828796386718,0,0,0,0,0,0,0,0,0,0,2230.94360351562,0,0,0,0,0
