time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2025.58581542968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410.48046875,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1255.67761230468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083.5595703125,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,2522.90600585937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5627.8369140625,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1828.86596679687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871.3076171875,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1303.951171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651.36743164062,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,1708.72326660156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3468.8505859375,0,0,0,0,0
9,652.38427734375,0,0,0,0,0,0,0,0,0,0,670.269714355468,0,0,0,0,0,552.68212890625,0,0,0,0,0,0,0,0,0,0,1325.96899414062,0,0,0,0,0
10,557.118103027343,0,0,0,0,0,0,0,0,0,0,1748.72827148437,0,0,0,0,0,566.975036621093,0,0,0,0,0,0,0,0,0,0,3441.2470703125,0,0,0,0,0
11,451.653167724609,0,0,0,0,0,0,0,0,0,0,1107.04028320312,0,0,0,0,0,439.142028808593,0,0,0,0,0,0,0,0,0,0,2120.94091796875,0,0,0,0,0
12,307.233947753906,0,0,0,0,0,0,0,0,0,0,1741.50061035156,0,0,0,0,0,286.056701660156,0,0,0,0,0,0,0,0,0,0,3537.61645507812,0,0,0,0,0
