time step,TS-010排水量,TS46-02排水量,TS46-03排水量,TS47-04排水量,TS47-05排水量,TS56-01排水量,TS56-02排水量,TS56-03排水量,TS56-04排水量,TS56-08排水量,TS5603D1排水量,TS57-01排水量,TS57-02排水量,TS57-03排水量,TS57-07排水量,TS57-09排水量,TS58-01排水量,TS-010产气量,TS46-02产气量,TS46-03产气量,TS47-04产气量,TS47-05产气量,TS56-01产气量,TS56-02产气量,TS56-03产气量,TS56-04产气量,TS56-08产气量,TS5603D1产气量,TS57-01产气量,TS57-02产气量,TS57-03产气量,TS57-07产气量,TS57-09产气量,TS58-01产气量
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,2105.83276367187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3606.45825195312,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1310.97473144531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2215.12622070312,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1549.04296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851.97045898437,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1561.52783203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3020.87548828125,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1665.22204589843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391.390625,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,882.079040527343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732.78442382812,0,0,0,0,0
9,1560.24548339843,0,0,0,0,0,0,0,0,0,0,1514.47253417968,0,0,0,0,0,3121.50219726562,0,0,0,0,0,0,0,0,0,0,2906.67602539062,0,0,0,0,0
10,538.278442382812,0,0,0,0,0,0,0,0,0,0,1938.04138183593,0,0,0,0,0,964.819152832031,0,0,0,0,0,0,0,0,0,0,4238.9208984375,0,0,0,0,0
11,534.312561035156,0,0,0,0,0,0,0,0,0,0,1201.12829589843,0,0,0,0,0,880.141479492187,0,0,0,0,0,0,0,0,0,0,2497.27783203125,0,0,0,0,0
12,287.501831054687,0,0,0,0,0,0,0,0,0,0,1445.62524414062,0,0,0,0,0,447.66763305664,0,0,0,0,0,0,0,0,0,0,2933.22045898437,0,0,0,0,0
